2026-07-02T08:50:53: INFO:     127.0.0.1:46600 - "GET /api/v1/health HTTP/1.1" 200 OK
2026-07-02T14:03:18: INFO:     172.203.234.251:0 - "GET /owa/auth/x.js HTTP/1.1" 404 Not Found
2026-07-02T14:09:49: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:10:47: INFO:     157.35.14.27:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T14:10:50: INFO:     157.35.14.27:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T14:10:50: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:16:12: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:16:12: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:16:28: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:16:28: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:16:28: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:16:28: INFO:     157.35.14.27:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:24:46: INFO:     157.35.14.139:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T14:24:49: INFO:     157.35.14.139:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T14:24:49: INFO:     157.35.14.139:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:29:23: INFO:     35.175.190.38:0 - "GET /robots.txt HTTP/1.1" 404 Not Found
2026-07-02T14:30:14: INFO:     98.94.61.21:0 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2026-07-02T14:39:23: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:39:23: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:39:32: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:39:32: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:39:39: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:39:39: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:39:43: INFO:     152.57.103.38:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T14:39:46: INFO:     152.57.103.38:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T14:39:46: INFO:     152.57.103.38:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T14:40:12: INFO:     152.57.103.38:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T15:07:23: INFO:     155.2.228.196:0 - "GET / HTTP/1.1" 200 OK
2026-07-02T15:07:23: INFO:     155.2.228.196:0 - "GET /static/style/sys_files/index.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:24: INFO:     155.2.228.196:0 - "GET /assets/js/message.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:24: INFO:     155.2.228.196:0 - "GET /js/lkk_ch.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:24: INFO:     155.2.228.196:0 - "GET /js/twint_ch.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:24: INFO:     155.2.228.196:0 - "GET /robots.txt HTTP/1.1" 404 Not Found
2026-07-02T15:07:25: INFO:     155.2.228.196:0 - "GET /static/style/protect/index.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:25: INFO:     155.2.228.196:0 - "GET /bot-connect.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:25: INFO:     155.2.228.196:0 - "GET /assets/js/qr_modal.js HTTP/1.1" 404 Not Found
2026-07-02T15:07:25: INFO:     155.2.228.196:0 - "GET /css/support_parent.css HTTP/1.1" 404 Not Found
2026-07-02T15:07:25: INFO:     155.2.228.196:0 - "GET /assets/js/auth.js HTTP/1.1" 404 Not Found
2026-07-02T15:10:41: INFO:     157.35.4.115:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:10:41: INFO:     157.35.4.115:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:22:56: INFO:     157.35.4.68:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:22:56: INFO:     157.35.4.68:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:25:58: INFO:     157.35.1.237:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:25:58: INFO:     157.35.1.237:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:27:01: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:27:01: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:28:01: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:28:01: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:28:12: INFO:     152.57.100.168:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T15:28:15: INFO:     152.57.100.168:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T15:28:15: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:30:09: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:30:09: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:30:11: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:30:11: INFO:     152.57.100.168:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:34:34: INFO:     152.57.99.104:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:34:34: INFO:     152.57.99.104:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:34:41: INFO:     152.57.99.104:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T15:34:41: INFO:     152.57.99.104:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:34:46: INFO:     152.57.99.104:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:34:46: INFO:     152.57.99.104:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:41:15: INFO:     152.57.105.185:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:41:16: INFO:     152.57.105.185:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T15:41:20: INFO:     152.57.105.185:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T15:41:23: INFO:     152.57.105.185:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T15:41:23: INFO:     152.57.105.185:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:18:05: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:18:05: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:18:17: INFO:     157.35.4.48:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T16:18:28: INFO:     157.35.4.48:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T16:18:28: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:19:29: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:19:29: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:19:31: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:19:31: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:19:38: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:19:38: INFO:     157.35.4.48:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:29:01: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:29:02: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:34:14: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:34:17: INFO:     157.35.7.188:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T16:34:21: INFO:     157.35.7.188:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T16:34:21: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:34:48: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:34:48: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:35:12: INFO:     157.35.7.188:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T16:35:12: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:35:54: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:35:54: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:35:59: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:35:59: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:38:11: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:38:11: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:38:21: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:38:21: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:41:18: INFO:     157.35.7.188:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T16:41:18: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:41:32: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:41:32: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:42:00: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:42:40: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:42:40: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:46:10: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:46:10: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:46:14: INFO:     157.35.7.188:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T16:46:17: INFO:     157.35.7.188:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T16:46:17: INFO:     157.35.7.188:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T16:49:31: INFO:     172.202.49.190:0 - "GET / HTTP/1.1" 200 OK
2026-07-02T17:11:36: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:11:36: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:12:09: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:14:03: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:14:03: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:14:10: INFO:     157.35.0.108:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T17:14:16: INFO:     157.35.0.108:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T17:14:16: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:14:23: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:14:23: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:15:47: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:15:55: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:15:55: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:16:35: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:16:40: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:16:40: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:16:58: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:16:58: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:17:10: INFO:     157.35.0.108:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T17:17:11: INFO:     157.35.0.108:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:18:49: INFO:     66.132.195.112:0 - "GET / HTTP/1.1" 200 OK
2026-07-02T17:18:50: INFO:     66.132.195.112:0 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2026-07-02T17:19:01: INFO:     66.132.195.112:0 - "GET /robots.txt HTTP/1.1" 404 Not Found
2026-07-02T17:26:39: INFO:     157.35.5.223:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:26:39: INFO:     157.35.5.223:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:26:59: INFO:     157.35.5.223:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T17:27:01: INFO:     157.35.5.223:0 - "POST /chat HTTP/1.1" 200 OK
2026-07-02T17:27:01: INFO:     157.35.5.223:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:27:33: INFO:     157.35.5.223:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:27:33: INFO:     157.35.5.223:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:36:43: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:36:43: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:38:55: INFO:     157.35.1.58:0 - "OPTIONS /chat HTTP/1.1" 200 OK
2026-07-02T17:38:55: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:39:17: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:39:36: INFO:     157.35.1.58:0 - "OPTIONS /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:39:36: INFO:     157.35.1.58:0 - "OPTIONS /history/sessions HTTP/1.1" 200 OK
2026-07-02T17:39:36: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:39:36: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:39:39: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:39:55: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:39:55: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:40:04: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:43:00: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:43:00: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:43:05: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:43:22: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:43:22: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:43:28: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:44:03: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:44:23: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:44:23: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:44:28: INFO:     157.35.1.58:0 - "POST /chat HTTP/1.1" 500 Internal Server Error
2026-07-02T17:44:30: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
2026-07-02T17:44:30: INFO:     157.35.1.58:0 - "GET /history/sessions HTTP/1.1" 500 Internal Server Error
